side,wire_number,x,y,time
B,637,5986.1,275.8,2024-11-21_11-16-59
B,679,6322.1,275.8,2024-11-21_11-17-08
B,680,6330.1,275.8,2024-11-21_11-17-21
B,1080,6922.1,2150.2,2024-11-21_11-17-32
B,1081,6922.1,2156.0,2024-11-21_11-17-49
B,1087,6922.1,2190.5,2024-11-21_11-18-09
B,1088,6922.1,2196.2,2024-11-21_11-18-22
B,1093,6922.1,2225.0,2024-11-21_11-18-34
B,1109,6922.1,2317.0,2024-11-21_11-18-44
B,1111,6922.1,2328.5,2024-11-21_11-18-48
B,1112,6922.1,2334.2,2024-11-21_11-19-00
B,1114,6922.1,2345.8,2024-11-21_11-19-22
B,1118,6922.1,2368.8,2024-11-21_11-19-48
B,48,1277.0,275.8,2024-11-21_11-23-21
A,208,1197.6,252.8,2024-11-21_11-42-28
A,209,1197.6,247.0,2024-11-21_11-42-29
A,210,1197.6,241.2,2024-11-21_11-42-30
A,211,1197.6,235.5,2024-11-21_11-42-31
A,212,1197.6,229.8,2024-11-21_11-42-33
A,213,1197.6,224.0,2024-11-21_11-42-34
A,214,1205.6,224.0,2024-11-21_11-42-35
A,215,1213.6,224.0,2024-11-21_11-42-37
A,216,1221.6,224.0,2024-11-21_11-42-38
A,217,1229.6,224.0,2024-11-21_11-42-39
A,218,1237.6,224.0,2024-11-21_11-42-40
A,219,1245.6,224.0,2024-11-21_11-42-41
A,220,1253.6,224.0,2024-11-21_11-42-43
A,221,1261.6,224.0,2024-11-21_11-42-44
A,222,1269.6,224.0,2024-11-21_11-42-45
A,223,1277.6,224.0,2024-11-21_11-42-47
A,224,1285.6,224.0,2024-11-21_11-42-48
A,225,1293.6,224.0,2024-11-21_11-42-49
A,226,1301.6,224.0,2024-11-21_11-42-51
A,227,1309.6,224.0,2024-11-21_11-42-52
A,228,1317.6,224.0,2024-11-21_11-42-54
A,229,1325.6,224.0,2024-11-21_11-42-55
A,230,1333.6,224.0,2024-11-21_11-42-56
A,231,1341.6,224.0,2024-11-21_11-42-58
A,232,1349.6,224.0,2024-11-21_11-43-01
A,233,1357.6,224.0,2024-11-21_11-43-02
A,234,1365.6,224.0,2024-11-21_11-43-04
A,235,1373.6,224.0,2024-11-21_11-43-05
A,236,1381.6,224.0,2024-11-21_11-43-08
A,237,1389.6,224.0,2024-11-21_11-43-10
A,238,1397.6,224.0,2024-11-21_11-43-12
A,239,1405.6,224.0,2024-11-21_11-43-13
A,240,1413.6,224.0,2024-11-21_11-43-15
A,241,1421.6,224.0,2024-11-21_11-43-17
A,242,1429.6,224.0,2024-11-21_11-43-18
A,243,1437.6,224.0,2024-11-21_11-43-19
A,244,1445.6,224.0,2024-11-21_11-43-20
A,245,1453.6,224.0,2024-11-21_11-43-21
A,246,1461.6,224.0,2024-11-21_11-43-23
A,247,1469.6,224.0,2024-11-21_11-43-24
A,248,1477.6,224.0,2024-11-21_11-43-25
A,249,1485.6,224.0,2024-11-21_11-43-27
A,250,1493.6,224.0,2024-11-21_11-43-28
A,251,1501.6,224.0,2024-11-21_11-43-29
A,252,1509.6,224.0,2024-11-21_11-43-30
A,253,1517.6,224.0,2024-11-21_11-43-30
A,254,1525.6,224.0,2024-11-21_11-43-32
A,255,1533.6,224.0,2024-11-21_11-43-33
A,256,1541.6,224.0,2024-11-21_11-43-34
A,257,1549.6,224.0,2024-11-21_11-43-35
A,258,1557.6,224.0,2024-11-21_11-43-37
A,259,1565.6,224.0,2024-11-21_11-43-38
A,260,1573.6,224.0,2024-11-21_11-43-39
A,261,1581.6,224.0,2024-11-21_11-43-41
A,262,1589.6,224.0,2024-11-21_11-43-42
A,263,1597.6,224.0,2024-11-21_11-43-43
A,264,1605.6,224.0,2024-11-21_11-43-44
A,265,1613.6,224.0,2024-11-21_11-43-45
A,266,1621.6,224.0,2024-11-21_11-43-46
A,267,1629.6,224.0,2024-11-21_11-43-47
A,268,1637.6,224.0,2024-11-21_11-43-48
A,269,1645.6,224.0,2024-11-21_11-43-49
A,270,1653.6,224.0,2024-11-21_11-43-52
A,271,1661.6,224.0,2024-11-21_11-43-54
A,272,1669.6,224.0,2024-11-21_11-43-58
A,273,1677.6,224.0,2024-11-21_11-44-01
A,274,1685.6,224.0,2024-11-21_11-44-04
A,275,1693.6,224.0,2024-11-21_11-44-06
A,276,1701.6,224.0,2024-11-21_11-44-10
A,277,1709.6,224.0,2024-11-21_11-44-12
A,278,1717.6,224.0,2024-11-21_11-44-15
A,279,1725.6,224.0,2024-11-21_11-44-18
A,280,1733.6,224.0,2024-11-21_11-44-20
A,281,1741.6,224.0,2024-11-21_11-44-25
A,282,1749.6,224.0,2024-11-21_11-44-27
A,283,1757.6,224.0,2024-11-21_11-44-32
A,284,1765.6,224.0,2024-11-21_11-44-58
A,285,1773.6,224.0,2024-11-21_11-45-01
A,286,1781.6,224.0,2024-11-21_11-45-08
A,287,1789.6,224.0,2024-11-21_11-45-09
A,288,1797.6,224.0,2024-11-21_11-45-14
A,289,1805.6,224.0,2024-11-21_11-45-18
A,290,1813.6,224.0,2024-11-21_11-45-19
A,408,1197.6,252.8,2024-11-21_11-48-03
A,409,1197.6,247.0,2024-11-21_11-48-04
A,410,1197.6,241.3,2024-11-21_11-48-06
A,411,1197.6,235.5,2024-11-21_11-48-07
A,412,1197.6,229.8,2024-11-21_11-48-08
A,413,1197.6,224.0,2024-11-21_11-48-10
A,414,1205.6,224.0,2024-11-21_11-48-11
A,415,1213.6,224.0,2024-11-21_11-48-12
A,416,1221.6,224.0,2024-11-21_11-48-13
A,417,1229.6,224.0,2024-11-21_11-48-15
A,418,1237.6,224.0,2024-11-21_11-48-16
A,419,1245.6,224.0,2024-11-21_11-48-17
A,420,1253.6,224.0,2024-11-21_11-48-18
A,421,1261.6,224.0,2024-11-21_11-48-19
A,422,1269.6,224.0,2024-11-21_11-48-20
A,423,1277.6,224.0,2024-11-21_11-48-21
A,424,1285.6,224.0,2024-11-21_11-48-23
A,425,1293.6,224.0,2024-11-21_11-48-24
A,426,1301.6,224.0,2024-11-21_11-48-26
A,427,1309.6,224.0,2024-11-21_11-48-27
A,428,1317.6,224.0,2024-11-21_11-48-28
A,429,1325.6,224.0,2024-11-21_11-48-29
A,430,1333.6,224.0,2024-11-21_11-48-31
A,431,1341.6,224.0,2024-11-21_11-48-32
A,432,1349.6,224.0,2024-11-21_11-48-33
A,433,1357.6,224.0,2024-11-21_11-48-36
A,434,1365.6,224.0,2024-11-21_11-48-37
A,435,1373.6,224.0,2024-11-21_11-48-38
A,436,1381.6,224.0,2024-11-21_11-48-40
A,437,1389.6,224.0,2024-11-21_11-48-41
A,438,1397.6,224.0,2024-11-21_11-48-42
A,439,1405.6,224.0,2024-11-21_11-48-44
A,440,1413.6,224.0,2024-11-21_11-48-47
A,441,1421.6,224.0,2024-11-21_11-48-49
A,442,1429.6,224.0,2024-11-21_11-48-51
A,443,1437.6,224.0,2024-11-21_11-48-52
A,444,1445.6,224.0,2024-11-21_11-48-54
A,445,1453.6,224.0,2024-11-21_11-48-55
A,446,1461.6,224.0,2024-11-21_11-48-57
A,447,1469.6,224.0,2024-11-21_11-48-58
A,448,1477.6,224.0,2024-11-21_11-48-59
A,449,1485.6,224.0,2024-11-21_11-49-00
A,450,1493.6,224.0,2024-11-21_11-49-01
A,451,1501.6,224.0,2024-11-21_11-49-02
A,452,1509.6,224.0,2024-11-21_11-49-03
A,453,1517.6,224.0,2024-11-21_11-49-05
A,454,1525.6,224.0,2024-11-21_11-49-05
A,455,1533.6,224.0,2024-11-21_11-49-07
A,456,1541.6,224.0,2024-11-21_11-49-09
A,457,1549.6,224.0,2024-11-21_11-49-10
A,458,1557.6,224.0,2024-11-21_11-49-11
A,459,1565.6,224.0,2024-11-21_11-49-11
A,460,1573.6,224.0,2024-11-21_11-49-13
A,461,1581.6,224.0,2024-11-21_11-49-14
A,462,1589.6,224.0,2024-11-21_11-49-15
A,463,1597.6,224.0,2024-11-21_11-49-16
A,464,1605.6,224.0,2024-11-21_11-49-17
A,465,1613.6,224.0,2024-11-21_11-49-18
A,466,1621.6,224.0,2024-11-21_11-49-19
A,467,1629.6,224.0,2024-11-21_11-49-19
A,468,1637.6,224.0,2024-11-21_11-49-21
A,469,1645.6,224.0,2024-11-21_11-49-22
A,470,1653.6,224.0,2024-11-21_11-49-23
A,471,1661.6,224.0,2024-11-21_11-49-25
A,472,1669.6,224.0,2024-11-21_11-49-26
A,473,1677.6,224.0,2024-11-21_11-49-28
A,474,1685.6,224.0,2024-11-21_11-49-29
A,475,1693.6,224.0,2024-11-21_11-49-30
A,476,1701.6,224.0,2024-11-21_11-49-32
A,477,1709.6,224.0,2024-11-21_11-49-33
A,478,1717.6,224.0,2024-11-21_11-49-34
A,479,1725.6,224.0,2024-11-21_11-49-35
A,480,1733.6,224.0,2024-11-21_11-49-38
A,481,1741.6,224.0,2024-11-21_11-49-39
A,482,1749.6,224.0,2024-11-21_11-49-40
A,483,1757.6,224.0,2024-11-21_11-49-41
A,484,1765.6,224.0,2024-11-21_11-49-42
A,485,1773.6,224.0,2024-11-21_11-49-43
A,486,1781.6,224.0,2024-11-21_11-49-45
A,487,1789.6,224.0,2024-11-21_11-49-46
A,488,1797.6,224.0,2024-11-21_11-49-49
A,489,1805.6,224.0,2024-11-21_11-49-50
A,490,1813.6,224.0,2024-11-21_11-49-52
A,491,1821.6,224.0,2024-11-21_11-49-53
A,492,1829.6,224.0,2024-11-21_11-49-54
A,493,1837.6,224.0,2024-11-21_11-49-57
A,494,1845.6,224.0,2024-11-21_11-49-58
A,495,1853.6,224.0,2024-11-21_11-50-00
A,496,1861.6,224.0,2024-11-21_11-50-03
A,497,1869.6,224.0,2024-11-21_11-50-04
A,498,1877.6,224.0,2024-11-21_11-50-06
A,499,1885.6,224.0,2024-11-21_11-50-07
A,500,1893.6,224.0,2024-11-21_11-50-09
A,501,1901.6,224.0,2024-11-21_11-50-10
A,502,1909.6,224.0,2024-11-21_11-50-10
A,503,1917.6,224.0,2024-11-21_11-50-12
A,504,1925.6,224.0,2024-11-21_11-50-13
A,505,1933.6,224.0,2024-11-21_11-50-14
A,506,1941.6,224.0,2024-11-21_11-50-15
A,507,1949.6,224.0,2024-11-21_11-50-16
A,508,1957.6,224.0,2024-11-21_11-50-17
A,509,1965.6,224.0,2024-11-21_11-50-19
A,510,1973.6,224.0,2024-11-21_11-50-22
A,511,1981.6,224.0,2024-11-21_11-50-23
A,512,1989.6,224.0,2024-11-21_11-50-25
A,513,1997.6,224.0,2024-11-21_11-50-25
A,514,2005.6,224.0,2024-11-21_11-50-27
A,515,2013.6,224.0,2024-11-21_11-50-28
A,516,2021.6,224.0,2024-11-21_11-50-31
A,517,2029.6,224.0,2024-11-21_11-50-33
A,518,2037.6,224.0,2024-11-21_11-50-34
A,519,2045.6,224.0,2024-11-21_11-50-36
A,520,2053.6,224.0,2024-11-21_11-50-37
A,521,2061.6,224.0,2024-11-21_11-50-38
A,522,2069.6,224.0,2024-11-21_11-50-40
A,523,2077.6,224.0,2024-11-21_11-50-41
A,524,2085.6,224.0,2024-11-21_11-50-42
A,525,2093.6,224.0,2024-11-21_11-50-43
A,526,2101.6,224.0,2024-11-21_11-50-44
A,527,2109.6,224.0,2024-11-21_11-50-45
A,528,2117.6,224.0,2024-11-21_11-50-47
A,529,2125.6,224.0,2024-11-21_11-50-47
A,530,2425.6,433.9,2024-11-21_11-50-51
A,531,2425.6,428.2,2024-11-21_11-50-53
A,532,2425.6,422.4,2024-11-21_11-50-53
A,533,2425.6,416.7,2024-11-21_11-50-54
A,534,2425.6,410.9,2024-11-21_11-50-55
A,535,2425.6,405.2,2024-11-21_11-50-56
A,536,2425.6,399.4,2024-11-21_11-50-57
A,537,2425.6,393.7,2024-11-21_11-50-58
A,538,2425.6,387.9,2024-11-21_11-51-00
A,539,2425.6,382.2,2024-11-21_11-51-00
A,540,2425.6,376.4,2024-11-21_11-51-01
A,541,2425.6,370.7,2024-11-21_11-51-02
A,542,2425.6,364.9,2024-11-21_11-51-03
A,543,2425.6,359.2,2024-11-21_11-51-04
A,544,2425.6,353.4,2024-11-21_11-51-05
A,545,2425.6,347.7,2024-11-21_11-51-06
A,546,2425.6,341.9,2024-11-21_11-51-07
A,547,2425.6,336.2,2024-11-21_11-51-08
A,548,2333.5,264.2,2024-11-21_11-51-12
A,549,2333.5,258.5,2024-11-21_11-51-12
A,550,2333.5,252.8,2024-11-21_11-51-13
A,551,2333.5,247.0,2024-11-21_11-51-15
A,552,2333.5,241.2,2024-11-21_11-51-16
A,553,2333.5,235.5,2024-11-21_11-51-18
A,554,2333.5,229.8,2024-11-21_11-51-22
A,555,2333.5,224.0,2024-11-21_11-51-25
A,556,2341.5,224.0,2024-11-21_11-51-27
A,557,2349.5,224.0,2024-11-21_11-51-29
A,558,2357.5,224.0,2024-11-21_11-51-32
A,559,2365.5,224.0,2024-11-21_11-51-39
A,560,2373.5,224.0,2024-11-21_11-51-42
A,561,2381.5,224.0,2024-11-21_11-51-49
A,562,2389.5,224.0,2024-11-21_11-51-53
A,563,2397.5,224.0,2024-11-21_11-51-58
A,564,2405.5,224.0,2024-11-21_11-52-01
A,565,2413.5,224.0,2024-11-21_11-52-08
A,566,2421.5,224.0,2024-11-21_11-52-10
A,567,2429.5,224.0,2024-11-21_11-52-13
A,568,2437.5,224.0,2024-11-21_11-52-15
A,569,2445.5,224.0,2024-11-21_11-52-20
A,570,2453.5,224.0,2024-11-21_11-52-21
A,571,2461.5,224.0,2024-11-21_11-52-25
A,572,2469.5,224.0,2024-11-21_11-52-28
A,573,2477.5,224.0,2024-11-21_11-52-34
A,574,2485.5,224.0,2024-11-21_11-52-39
A,575,2493.5,224.0,2024-11-21_11-52-40
A,576,2501.5,224.0,2024-11-21_11-52-44
A,577,2509.5,224.0,2024-11-21_11-52-49
A,578,2517.5,224.0,2024-11-21_11-52-53
A,579,2525.5,224.0,2024-11-21_11-52-58
A,580,2533.5,224.0,2024-11-21_11-53-01
A,581,2541.5,224.0,2024-11-21_11-53-03
A,582,2549.5,224.0,2024-11-21_11-53-05
A,583,2557.5,224.0,2024-11-21_11-53-07
A,584,2565.5,224.0,2024-11-21_11-53-10
A,585,2573.5,224.0,2024-11-21_11-53-11
A,586,2581.5,224.0,2024-11-21_11-53-15
A,587,2589.5,224.0,2024-11-21_11-53-19
A,588,2597.5,224.0,2024-11-21_11-53-25
A,589,2605.5,224.0,2024-11-21_11-53-28
A,590,2613.5,224.0,2024-11-21_11-53-37
A,591,2621.5,224.0,2024-11-21_11-53-40
A,592,2629.5,224.0,2024-11-21_11-53-41
A,593,2637.5,224.0,2024-11-21_11-53-44
A,594,2645.5,224.0,2024-11-21_11-53-47
A,595,2653.5,224.0,2024-11-21_11-53-47
A,596,2661.5,224.0,2024-11-21_11-53-48
A,597,2669.5,224.0,2024-11-21_11-53-50
A,598,2677.5,224.0,2024-11-21_11-53-51
A,599,2685.5,224.0,2024-11-21_11-53-54
A,600,2693.5,224.0,2024-11-21_11-53-55
A,601,2701.5,224.0,2024-11-21_11-53-58
A,602,2709.5,224.0,2024-11-21_11-54-00
A,603,2717.5,224.0,2024-11-21_11-54-01
A,604,2725.5,224.0,2024-11-21_11-54-06
A,605,2733.5,224.0,2024-11-21_11-54-07
A,606,2741.5,224.0,2024-11-21_11-54-10
A,607,2749.5,224.0,2024-11-21_11-54-13
A,608,2757.5,224.0,2024-11-21_11-54-14
A,609,2765.5,224.0,2024-11-21_11-54-18
A,610,2773.5,224.0,2024-11-21_11-54-23
A,611,2781.5,224.0,2024-11-21_11-54-25
A,612,2789.5,224.0,2024-11-21_11-54-28
A,613,2797.5,224.0,2024-11-21_11-54-30
A,614,2805.5,224.0,2024-11-21_11-54-32
A,615,2813.5,224.0,2024-11-21_11-54-33
A,616,2821.5,224.0,2024-11-21_11-54-37
A,617,2829.5,224.0,2024-11-21_11-54-38
A,618,2837.5,224.0,2024-11-21_11-54-39
A,619,2845.5,224.0,2024-11-21_11-54-40
A,620,2853.5,224.0,2024-11-21_11-54-42
A,621,2861.5,224.0,2024-11-21_11-54-43
A,622,2869.5,224.0,2024-11-21_11-54-46
A,623,2877.5,224.0,2024-11-21_11-54-48
A,624,2885.5,224.0,2024-11-21_11-54-51
A,625,2893.5,224.0,2024-11-21_11-54-53
A,626,2901.5,224.0,2024-11-21_11-54-54
A,627,2909.5,224.0,2024-11-21_11-54-56
A,628,2917.5,224.0,2024-11-21_11-54-58
A,629,2925.5,224.0,2024-11-21_11-54-59
A,630,2933.5,224.0,2024-11-21_11-55-01
A,631,2941.5,224.0,2024-11-21_11-55-03
A,632,2949.5,224.0,2024-11-21_11-55-06
A,633,2957.5,224.0,2024-11-21_11-55-07
A,634,2965.5,224.0,2024-11-21_11-55-10
A,635,2973.5,224.0,2024-11-21_11-55-12
A,636,2981.5,224.0,2024-11-21_11-55-15
A,637,2989.5,224.0,2024-11-21_11-55-17
A,638,2997.5,224.0,2024-11-21_11-55-18
A,639,3005.5,224.0,2024-11-21_11-55-20
A,640,3013.5,224.0,2024-11-21_11-55-25
A,641,3021.5,224.0,2024-11-21_11-55-26
A,642,3029.5,224.0,2024-11-21_11-55-26
A,643,3037.5,224.0,2024-11-21_11-55-27
A,644,3045.5,224.0,2024-11-21_11-55-29
A,645,3053.5,224.0,2024-11-21_11-55-31
A,646,3061.5,224.0,2024-11-21_11-55-33
A,647,3069.5,224.0,2024-11-21_11-55-36
A,648,3077.5,224.0,2024-11-21_11-55-37
A,649,3085.5,224.0,2024-11-21_11-55-41
A,650,3093.5,224.0,2024-11-21_11-55-42
A,651,3101.5,224.0,2024-11-21_11-55-43
A,652,3109.5,224.0,2024-11-21_11-55-44
A,653,3117.5,224.0,2024-11-21_11-55-45
A,654,3125.5,224.0,2024-11-21_11-55-46
A,655,3133.5,224.0,2024-11-21_11-55-47
A,656,3141.5,224.0,2024-11-21_11-55-48
A,657,3149.5,224.0,2024-11-21_11-55-49
A,658,3157.5,224.0,2024-11-21_11-55-50
A,659,3165.5,224.0,2024-11-21_11-55-51
A,660,3173.5,224.0,2024-11-21_11-55-52
A,661,3181.5,224.0,2024-11-21_11-55-53
A,662,3189.5,224.0,2024-11-21_11-55-54
A,663,3197.5,224.0,2024-11-21_11-55-59
A,664,3205.5,224.0,2024-11-21_11-56-00
A,665,3213.5,224.0,2024-11-21_11-56-01
A,666,3221.5,224.0,2024-11-21_11-56-03
A,667,3229.5,224.0,2024-11-21_11-56-04
A,668,3237.5,224.0,2024-11-21_11-56-06
A,669,3245.5,224.0,2024-11-21_11-56-07
A,670,3253.5,224.0,2024-11-21_11-56-08
A,671,3261.5,224.0,2024-11-21_11-56-10
A,672,3269.5,224.0,2024-11-21_11-56-11
A,673,3277.5,224.0,2024-11-21_11-56-13
A,674,3285.5,224.0,2024-11-21_11-56-14
A,675,3293.5,224.0,2024-11-21_11-56-20
A,676,3301.5,224.0,2024-11-21_11-56-22
A,677,3309.5,224.0,2024-11-21_11-56-24
A,678,3317.5,224.0,2024-11-21_11-56-26
A,679,3617.5,433.9,2024-11-21_11-56-35
A,680,3617.5,428.1,2024-11-21_11-56-37
A,681,3617.5,422.4,2024-11-21_11-56-39
A,682,3617.5,416.6,2024-11-21_11-56-42
A,683,3617.5,410.9,2024-11-21_11-56-47
A,684,3617.5,405.1,2024-11-21_11-57-01
A,685,3617.5,399.4,2024-11-21_11-57-03
A,686,3617.5,393.6,2024-11-21_11-57-07
A,687,3617.5,387.9,2024-11-21_11-57-12
A,688,3617.5,382.1,2024-11-21_11-57-16
A,689,3617.5,376.4,2024-11-21_11-57-17
A,690,3617.5,370.6,2024-11-21_11-57-18
A,691,3617.5,364.9,2024-11-21_11-57-29
A,692,3617.5,359.1,2024-11-21_11-57-32
A,693,3617.5,353.4,2024-11-21_11-57-33
A,694,3617.5,347.6,2024-11-21_11-57-36
A,695,3617.5,341.9,2024-11-21_11-57-39
A,696,3617.5,336.1,2024-11-21_11-57-42
A,697,3525.5,264.2,2024-11-21_11-57-49
A,698,3525.5,258.5,2024-11-21_11-57-52
A,699,3525.5,252.8,2024-11-21_11-58-03
A,700,3525.5,247.0,2024-11-21_11-58-11
A,701,3525.5,241.2,2024-11-21_11-58-30
A,702,3525.5,235.5,2024-11-21_11-58-35
